lid,name,lat,lon,value,pe,ts,dur,obstime,zonenum,ffg,ratio,topperformer
CHTT1,CHARLESTON,35.281666666667,-84.773055555556,1.02,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1595217100000,9999,9999,None
STLT1,Statesville,36.018333333333,-86.120833333333,0.09,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 00:30:00Z,9999,9999,9999,None
NATV2,NATURAL TUNNEL VA,36.712777777778,-82.7425,0.04,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,1590252100000,9999,9999,None
HARN7,#53 HARDING HIGH SCHOOL,35.236666666667,-80.902222222222,0.01,PC,RR,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:50:00Z,9999,9999,9999,None
CNTT1,Centerville,35.808333333333,-87.438055555556,1.64,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
AHNT1,ATHENS,35.467777777778,-84.585555555556,1.56,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,1595218790000,9999,9999,None
PKVT1,PIKEVILLE,35.608888888889,-85.193888888889,1.46,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,1597297500000,9999,9999,None
BOOT1,BOONE DAM - JOHNSON CITY,36.4411,-82.436388,0.05,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,1579219900000,9999,9999,None
GBOT1,GAINESBORO,36.351111111111,-85.545555555556,0.09,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
ABY,Albany Airport,31.5377777777778,-84.1938888888889,0.61,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
PEGV2,PENNINGTON GAP,36.75,-83.0166666666667,0.05,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,1591281000000,9999,9999,None
MPLT1,Mount Pleasant,35.531944444444,-87.205277777778,1.7,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
LBST1,Lebanon,36.183333333333,-86.2375,0.04,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
HOHT1,Hohenwald,35.5441666666667,-87.5488888888889,1.04,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
ALPT1,Alpine,36.396944444444,-85.174444444444,0.34,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
TEGS1,#38 TEGA CAY,35.033333333333,-81.035,0.01,PP,RR,5,Hourly 2018-06-28 02:00:00Z / 05 Min 2018-06-29 01:20:00Z,9999,9999,9999,None
HRSG1,Dial,34.7602777777778,-84.2186111111111,1.19,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
TRAT1,TRADE,36.35,-81.7333333333333,0.07,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,1580268900000,9999,9999,None
CLET1,CLEVELAND,35.183611111111,-84.821388888889,0.74,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,1595219249000,9999,9999,None
DONG1,Dawsonville,34.425555555556,-84.211944444444,1.26,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
SMCA1,Crossville Ag Station,34.285,-85.96222,0.88,PP,RG,5,Hourly 2018-06-28 02:00:00Z / 05 Min 2018-06-29 01:10:00Z,9999,9999,9999,None
BCVV2,JACKSON RIVER NEAR BACOVA,38.0422222222222,-79.8813888888889,0.04,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
WTGT1,ELIZABETHTON,36.324166666667,-82.124166666667,0.03,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,1580253300000,9999,9999,None
PKRN7,PECKERWOOD RIDGE NC,35.186666666667,-84.196666666667,3.23,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-28 18:00:00Z,1595258200000,9999,9999,None
THLT1,THORN HILL,36.295,-83.5877777777778,0.12,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1590231820000,9999,9999,None
OHHT1,OLD HICKORY DAM HEADWATER,36.295,-86.655,0.04,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
WATN7,WATERVILLE,35.774166666667,-83.098055555556,0.81,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 00:00:00Z,9999,9999,9999,None
BFSV2,Belfast,36.9833333333333,-81.8833333333333,0.04,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,1590279200000,9999,9999,None
PSKT1,Pulaski TVA,35.188888888889,-87.031666666667,0.77,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
FRAT1,Franklin,35.920555555556,-86.865555555556,2.82,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
AHCG1,Athens 12S,33.788333333333,-83.393333333333,0.33,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:05:00Z,9999,9999,9999,None
NEWT1,NEWCOMB,36.544444444444,-84.173055555556,0.04,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1554262590000,9999,9999,None
SMFV2,MF HOLSTON R. AT SEVEN MILE FORD IFLW/USGS,36.807222222222,-81.622222222222,0.16,PP,RR,5,Hourly 2018-06-28 02:00:00Z / 05 Min 2018-06-29 01:20:00Z,9999,9999,9999,None
GIRG1,Girard 8NNW,33.15,-81.7561111111111,0.29,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
SCXA1,Scottsboro Airport,34.694167,-85.99972,0.49,PP,RG,5,Hourly 2018-06-28 02:00:00Z / 05 Min 2018-06-29 01:35:00Z,9999,9999,9999,None
CMD,Vinemont-Cullman AP,34.27,-86.8583333333333,0.36,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
MRNV2,MARION TVA RG,36.8544444444444,-81.4819444444445,0.15,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
DCNG1,Cornelia,34.540833333333,-83.622777777778,0.4,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
LEBT1,LEBANON 6N,36.228333333333,-86.318055555556,0.02,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
BONN7,BOONE RG (TVA),36.1963888888889,-81.67,0.01,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
LIBS1,TWELVE MILE CREEK NR LIBERTY,34.801388888889,-82.748611111111,0.04,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
WTBT1,WARTBURG,36.1166666666667,-84.6,1.85,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1593243000000,9999,9999,None
SAMN7,SAMS GAP,35.954444444444,-82.561666666667,0.86,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
WLGN7,WALLACE GAP,35.1,-83.55,0.61,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
CHAN7,CHATUGE DAM NEAR HAYESVILLE,35.019722222222,-83.790833333333,1.31,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,1595297100000,9999,9999,None
CLUG1,Carsonville Hwy. 19,32.721388888889,-84.2325,0.13,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
SEWT1,Sewanee TVA,35.1969444444444,-85.9180555555556,0.41,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
STVV2,SALTVILLE PRECIP (TVA),36.887222,-81.7675,0.23,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 00:45:00Z,9999,9999,9999,None
AUSG1,Austell,33.776388888889,-84.615555555556,0.25,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
8A0,Albertville AWOS,34.2291666666667,-86.2558333333333,0.09,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
HIBT1,Knoxville,35.878194,-83.89575,0.48,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1586261490000,9999,9999,None
JPPT1,J PERCY PRIEST DAM,36.150277777778,-86.621111111111,0.05,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
CKV,CLARKSVILLE OUTLAW FIELD AIRPORT,36.536111111111,-87.365277777778,0.07,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
MCGT1,McMinnville,35.708333333333,-85.731944444444,0.03,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
REDG1,Reidsville 3W,32.078333333333,-82.1775,0.71,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
GMU,GREENVILLE DNTOWN APRT,34.848055555556,-82.35,0.02,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
RMNN7,ROSMAN DCP,35.14,-82.829166666667,0.09,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
ANTT1,Antioch,36.081666666667,-86.680555555556,0.16,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
TLPT1,TELLICO PLAINS,35.384444444444,-84.323333333333,1.18,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,1589225890000,9999,9999,None
BTDN7,BEETREE DAM,35.6425,-82.399722222222,0.16,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
SCHG1,Suches 4NW,34.719722222222,-84.065,0.8,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
GGRT1,GREAT FALLS DAM,35.806944444444,-85.636111111111,0.27,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
YNCN7,YANCY,35.9125,-82.295,0.05,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
ARTT1,Arthur TN,36.541666666667,-83.630277777778,0.13,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,1591239000000,9999,9999,None
CHPT1,CHEATHAM DAM HEADWATER,36.314444444444,-87.2275,0.58,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
TUSG1,TITUS 2SW,34.950555555556,-83.615555555556,1.62,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 00:45:00Z,9999,9999,9999,None
SARG1,Sardis 4SW,32.9375,-81.815555555556,0.31,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
EBVT1,Embreeville near Telford,36.1822222222222,-82.4563888888889,0.2,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1585237700000,9999,9999,None
TYS,MCGHEE-TYSON AIRPORT,35.8125,-83.9927777777778,1.01,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,1586261800000,9999,9999,None
SPTG1,Augusta 12SW,33.3733333333333,-82.1391666666667,0.15,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
DVYN7,DAVEY MOUNTAIN,34.999166666667,-83.859444444444,2.0,PP,RR,5,Hourly 2018-06-28 02:00:00Z / 05 Min 2018-06-29 01:50:00Z,1595292931000,9999,9999,None
PENT1,Penitentiary Branch,36.439166666667,-85.595,0.07,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
CLBT1,Columbia,35.663611111111,-87.033333333333,1.73,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
WTMV2,WHITETOP MOUNTAIN VA,36.633333333333,-81.6,0.24,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,1489284800000,9999,9999,None
WHFN7,#68 WHITE FARM,35.195833333333,-80.622222222222,0.01,PC,RR,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:50:00Z,9999,9999,9999,None
MDQ,Meridianville AWOS / Mad Co Exec Arpt,34.86,-86.56,0.21,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
BVDG1,BEAVERDAM CK NR ELBERTON,34.145277777778,-82.861666666667,35.37,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
EPWG1,Epworth,34.903333333333,-84.436111111111,1.4,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
WYVV2,2WAY WYTHEVILLE,36.945555555556,-81.101111111111,0.08,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,9999,9999,9999,None
DELT1,DEL RIO,35.886666666667,-82.974444444444,0.52,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1582234221000,9999,9999,None
HSP,INGALLS FIELD AIRPORT,37.9513888888889,-79.8341666666667,0.01,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
HOPW2,BLUE BEND,37.925556,-80.265556,0.16,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,9999,9999,9999,None
MBLN7,MARBLE,35.1883333333333,-83.9186111111111,0.98,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,1595284000000,9999,9999,None
DYNT1,DAYTON,35.496666666667,-85.016111111111,1.65,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,1594272210000,9999,9999,None
TRI,TRI-CITIES AIRPORT,36.475,-82.4075,0.03,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,1579231000000,9999,9999,None
DNNT1,Dunn (3S Lawrenceburg),35.1977777777778,-87.3244444444444,1.01,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
HLTV2,HILTON,36.65,-82.4666666666667,0.01,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,1578251200000,9999,9999,None
PKST1,PARKSVILLE,35.095,-84.649166666667,0.12,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1596211390000,9999,9999,None
SLLT1,RED BOILING SPRINGS,36.552222222222,-85.857222222222,0.22,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
RMG,ROME AIRPORT,34.35,-85.1666666666667,0.58,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
OQT,OAK RIDGE ASOS,36.0227777777778,-84.2333333333333,1.8,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,1592291200000,9999,9999,None
FTY,ATLANTA FULTON COUNTY AP,33.7833333333333,-84.5277777777778,0.26,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
HIGN7,#58 MALLARD CRK ELEM SCHOOL,35.335,-80.774444444444,0.01,PC,RR,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:50:00Z,9999,9999,9999,None
MHLN7,MARSHALL 5 S,35.723333333333,-82.66,0.37,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
MBHV2,MOUNTAIN LAKE BIO IFLOWS,37.375555555556,-80.524722222222,0.04,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,9999,9999,9999,None
LCXA1,Lawrence County Airport COOP-M,34.6602777777778,-87.3461111111111,0.5,PP,RG,5,Hourly 2018-06-28 02:00:00Z / 05 Min 2018-06-29 01:40:00Z,9999,9999,9999,None
HVLN7,HENDERSONVILLE 2 N,35.352222222222,-82.465277777778,0.17,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
FGPT1,MULBERRY,36.5888888888889,-83.2277777777778,0.17,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1591254900000,9999,9999,None
LLDN7,LAKE LOGAN DAM,35.420833333333,-82.925,0.26,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
SWET1,SWEETWATER,35.5833333333333,-84.4666666666667,1.4,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,1586238790000,9999,9999,None
KNYN7,#21 KENNEDY JR HIGH SCHOOL,35.153611111111,-80.955833333333,0.24,PC,RR,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:50:00Z,9999,9999,9999,None
BRCT1,Bullrun Creek near Halls Crossroads,36.114444444444,-83.988333333333,0.77,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:40:00Z,1592283300000,9999,9999,None
RTMG1,Rome US Hwy. 27,34.260555555556,-85.170833333333,1.04,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
TRVV2,TROT VALLEY IFLOWS,36.692777777778,-80.305277777778,0.04,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,9999,9999,9999,None
JCSS1,JOCASSEE DAM,34.956944444444,-82.919722222222,0.07,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 00:00:00Z,9999,9999,9999,None
BFMV2,BUFFALO MTN. IFLOWS,36.776944444444,-80.517222222222,0.12,PP,RR,5,Hourly 2018-06-28 02:00:00Z / 05 Min 2018-06-29 01:20:00Z,9999,9999,9999,None
NFPV2,NF POUND RIVER AT POUND (TAILWATER),37.125555555556,-82.626666666667,0.04,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1504267000000,9999,9999,None
ICRN7,CHARLEY RIDGE,35.279444444444,-82.995,0.28,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 00:00:00Z,9999,9999,9999,None
LUTT1,LUTTRELL,36.207777777778,-83.746388888889,0.69,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1581229000000,9999,9999,None
FFC,Peachtree City,33.35,-84.5666666666667,0.76,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
GVL,Gainesville,34.2727777777778,-83.8266666666667,1.55,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
KNST1,KINGSTON FOSSIL,35.896666666667,-84.519166666667,3.49,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,1592219000000,9999,9999,None
MANT1,Manchester,35.471111111111,-86.083055555556,0.21,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
CTHG1,CHATTAHOOCHEE RIVER NR LEAF,34.576944444444,-83.635833333333,0.47,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 00:45:00Z,9999,9999,9999,None
RKGW2,RUCKER GAP IFLOWS,37.941944444444,-80.075277777778,0.76,PP,RR,5,Hourly 2018-06-28 02:00:00Z / 05 Min 2018-06-29 01:25:00Z,9999,9999,9999,None
BCDN7,BEAR CREEK DAM,35.241388888889,-83.072777777778,0.74,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 00:00:00Z,9999,9999,9999,None
DUNT1,Dunlap,35.3633,-85.3806,0.64,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,1597274100000,9999,9999,None
FTBV2,CLINCH RIVER AT FORT BLACKMORE,36.766111111111,-82.5825,0.04,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,1590255900000,9999,9999,None
SPNW2,SPANISHBURG IFLOWS SG/RG,37.4333333333333,-81.1097222222222,0.24,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,9999,9999,9999,None
GIFT1,Grotto Falls,35.6806,-83.4637,1.19,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,1584264710000,9999,9999,None
EVNG1,Evans 8NW,33.6011111111111,-82.2327777777778,0.12,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
JSST1,JOHN SEVIER FOSSIL PLANT,36.376111111111,-82.961111111111,0.72,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,1581279000000,9999,9999,None
SNWN7,#27 HIDDEN VLY ELEM AT SNOW WHITE LN,35.267777777778,-80.785555555556,0.01,PC,RR,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:50:00Z,9999,9999,9999,None
RACT1,Raccoon Mountain,35.056388888889,-85.3875,0.47,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,1594217900000,9999,9999,None
PKCV2,ST. CHARLES,36.8,-83.0833333333333,0.08,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,1591286100000,9999,9999,None
TRTV2,TROUT DALE DCP,36.7066666666667,-81.2983333333333,0.02,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,9999,9999,9999,None
CLWN7,#60 COLLINSWOOD ELEM SCHOOL,35.184722222222,-80.871666666667,0.01,PC,RR,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:50:00Z,9999,9999,9999,None
MNYT1,Monterey,36.1425,-85.270833333333,0.37,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 00:30:00Z,9999,9999,9999,None
MGNT1,MILLIGAN COLLEGE,36.305833333333,-82.305833333333,0.21,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,1580218100000,9999,9999,None
MQY,SMYRNA,36.008888888889,-86.52,0.56,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
GVRS1,GREENVILLE 1 S,34.798055555556,-82.365,0.08,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
VPC,Cartersville,34.1230555555556,-84.8486111111111,0.04,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
NOTV2,NORTH MTN IFLOWS,37.845555555556,-79.606111111111,0.04,PP,RR,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 01:00:00Z,9999,9999,9999,None
HSV,Huntsville ASOS / Jones Field,34.6438888888889,-86.7688888888889,0.87,PP,RZ,1001,Hourly 2018-06-28 02:00:00Z / Hourly 2018-06-29 02:00:00Z,9999,9999,9999,None
PANT1,PANDORA,36.4333333333333,-81.9333333333333,0.07,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,1580264700000,9999,9999,None
BKMV2,APPALACHIA,36.9166666666667,-82.8666666666667,0.04,PP,RR,5,Hourly 2018-06-28 02:00:00Z / 05 Min 2018-06-29 01:20:00Z,1591293200000,9999,9999,None
WTNG1,Washington,33.612777777778,-82.7425,0.09,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
NPRT1,Newport,35.97056,-83.20361,0.17,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:30:00Z,1583213000000,9999,9999,None
WLTN7,WALTERS DAM,35.703888888889,-83.041666666667,0.42,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,9999,9999,9999,None
WNRG1,Winder,34.045833333333,-83.711666666667,1.41,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:45:00Z,9999,9999,9999,None
LTRN7,#14 FS 21 @ LTL ROCK RD,35.264722222222,-80.939722222222,0.01,PC,RR,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:50:00Z,9999,9999,9999,None
KINT1,Kingston Springs,36.121666666667,-87.098888888889,0.6,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:00:00Z,9999,9999,9999,None
NLDT1,NOLICHUCKY DAM,36.066111111111,-82.866388888889,0.48,PC,RG,0,Hourly 2018-06-28 02:00:00Z / Precip Acc 2018-06-29 01:15:00Z,1585233500000,9999,9999,None
